#HDR|B-PARTNER_GAMMA-BANK-20240117|PARTNER_GAMMA|2024-01-17|119|66784150
LOAN_ID|DISB_AMT_PAISE|TS|STATUS|UTR|EVT_TYPE|CORR_ID|BIZ_EVT_ID
LOAN-000005|848217|2024-01-17T11:25Z|SUCCESS|UTR-LOAN-000005-164|SETTLEMENT_DEBIT|CORR-LOAN-000005|EVT-LOAN-000005
LOAN-000009|792798|2024-01-17T10:54Z|SUCCESS|UTR-LOAN-000009-501|SETTLEMENT_DEBIT|CORR-LOAN-000009|EVT-LOAN-000009
LOAN-000019|546778|2024-01-17T12:48Z|SUCCESS|UTR-LOAN-000019-35|SETTLEMENT_DEBIT|CORR-LOAN-000019|EVT-LOAN-000019
LOAN-000028|297183|2024-01-17T16:16Z|SUCCESS|UTR-LOAN-000028-843|SETTLEMENT_DEBIT|CORR-LOAN-000028|EVT-LOAN-000028
LOAN-000046|431680|2024-01-17T10:40Z|SUCCESS|UTR-LOAN-000046-226|SETTLEMENT_DEBIT|CORR-LOAN-000046|EVT-LOAN-000046
LOAN-000047|960895|2024-01-17T10:19Z|SUCCESS|UTR-LOAN-000047-366|SETTLEMENT_DEBIT|CORR-LOAN-000047|EVT-LOAN-000047
LOAN-000050|325055|2024-01-17T13:23Z|SUCCESS|UTR-LOAN-000050-860|SETTLEMENT_DEBIT|CORR-LOAN-000050|EVT-LOAN-000050
LOAN-000061|928465|2024-01-17T09:57Z|SUCCESS|UTR-LOAN-000061-254|SETTLEMENT_DEBIT|CORR-LOAN-000061|EVT-LOAN-000061
LOAN-000074|410956|2024-01-17T11:29Z|SUCCESS|UTR-LOAN-000074-645|SETTLEMENT_DEBIT|CORR-LOAN-000074|EVT-LOAN-000074
LOAN-000075|290572|2024-01-17T15:35Z|SUCCESS|UTR-LOAN-000075-89|SETTLEMENT_DEBIT|CORR-LOAN-000075|EVT-LOAN-000075
LOAN-000081|804690|2024-01-17T15:54Z|SUCCESS|UTR-LOAN-000081-959|SETTLEMENT_DEBIT|CORR-LOAN-000081|EVT-LOAN-000081
LOAN-000084|885370|2024-01-17T12:47Z|SUCCESS|UTR-LOAN-000084-461|SETTLEMENT_DEBIT|CORR-LOAN-000084|EVT-LOAN-000084
LOAN-000085|404555|2024-01-17T10:36Z|SUCCESS|UTR-LOAN-000085-71-0|SETTLEMENT_DEBIT|CORR-LOAN-000085|EVT-LOAN-000085-S0
LOAN-000085|404556|2024-01-17T10:41Z|SUCCESS|UTR-LOAN-000085-71-1|SETTLEMENT_DEBIT|CORR-LOAN-000085|EVT-LOAN-000085-S1
LOAN-000097|579684|2024-01-17T13:05Z|SUCCESS|UTR-LOAN-000097-17|SETTLEMENT_DEBIT|CORR-LOAN-000097|EVT-LOAN-000097
LOAN-000112|875722|2024-01-17T13:12Z|SUCCESS|UTR-LOAN-000112-82|SETTLEMENT_DEBIT|CORR-LOAN-000112|EVT-LOAN-000112
LOAN-000138|511564|2024-01-17T11:45Z|SUCCESS|UTR-LOAN-000138-132|SETTLEMENT_DEBIT|CORR-LOAN-000138|EVT-LOAN-000138
LOAN-000139|732230|2024-01-17T13:38Z|SUCCESS|UTR-LOAN-000139-258|SETTLEMENT_DEBIT|CORR-LOAN-000139|EVT-LOAN-000139
LOAN-000140|161579|2024-01-17T10:27Z|SUCCESS|UTR-LOAN-000140-612|SETTLEMENT_DEBIT|CORR-LOAN-000140|EVT-LOAN-000140
LOAN-000153|731124|2024-01-17T13:23Z|SUCCESS|UTR-LOAN-000153-702|SETTLEMENT_DEBIT|CORR-LOAN-000153|EVT-LOAN-000153
LOAN-000157|900264|2024-01-17T10:05Z|SUCCESS|UTR-LOAN-000157-838|SETTLEMENT_DEBIT|CORR-LOAN-000157|EVT-LOAN-000157
LOAN-000166|455767|2024-01-17T12:49Z|SUCCESS|UTR-LOAN-000166-628|SETTLEMENT_DEBIT|CORR-LOAN-000166|EVT-LOAN-000166
LOAN-000177|250549|2024-01-17T12:11Z|SUCCESS|UTR-LOAN-000177-484|SETTLEMENT_DEBIT|CORR-LOAN-000177|EVT-LOAN-000177
LOAN-000180|260338|2024-01-17T17:06Z|SUCCESS|UTR-LOAN-000180-77|SETTLEMENT_DEBIT|CORR-LOAN-000180|EVT-LOAN-000180
LOAN-000182|364609|2024-01-17T15:19Z|SUCCESS|UTR-LOAN-000182-31|SETTLEMENT_DEBIT|CORR-LOAN-000182|EVT-LOAN-000182
LOAN-000189|473097|2024-01-17T16:34Z|SUCCESS|UTR-LOAN-000189-58|SETTLEMENT_DEBIT|CORR-LOAN-000189|EVT-LOAN-000189
LOAN-000211|428011|2024-01-17T17:30Z|SUCCESS|UTR-LOAN-000211-461|SETTLEMENT_DEBIT|CORR-LOAN-000211|EVT-LOAN-000211
LOAN-000214|397623|2024-01-17T15:45Z|SUCCESS|UTR-LOAN-000214-898|SETTLEMENT_DEBIT|CORR-LOAN-000214|EVT-LOAN-000214
LOAN-000222|375921|2024-01-17T10:27Z|SUCCESS|UTR-LOAN-000222-26|SETTLEMENT_DEBIT|CORR-LOAN-000222|EVT-LOAN-000222
LOAN-000227|656309|2024-01-17T13:10Z|SUCCESS|UTR-LOAN-000227-251|SETTLEMENT_DEBIT|CORR-LOAN-000227|EVT-LOAN-000227
LOAN-000240|513706|2024-01-17T11:43Z|SUCCESS|UTR-LOAN-000240-172|SETTLEMENT_DEBIT|CORR-LOAN-000240|EVT-LOAN-000240
LOAN-000251|232366|2024-01-17T14:42Z|SUCCESS|UTR-LOAN-000251-394|SETTLEMENT_DEBIT|CORR-LOAN-000251|EVT-LOAN-000251
LOAN-000273|843274|2024-01-17T09:46Z|SUCCESS|UTR-LOAN-000273-83|SETTLEMENT_DEBIT|CORR-LOAN-000273|EVT-LOAN-000273
LOAN-000277|446592|2024-01-17T13:48Z|SUCCESS|UTR-LOAN-000277-247|SETTLEMENT_DEBIT|CORR-LOAN-000277|EVT-LOAN-000277
LOAN-000284|848534|2024-01-17T11:46Z|SUCCESS|UTR-LOAN-000284-342|SETTLEMENT_DEBIT|CORR-LOAN-000284|EVT-LOAN-000284
LOAN-000292|814208|2024-01-17T17:10Z|SUCCESS|UTR-LOAN-000292-491|SETTLEMENT_DEBIT|CORR-LOAN-000292|EVT-LOAN-000292
LOAN-000304|300727|2024-01-17T14:52Z|SUCCESS|UTR-LOAN-000304-237|SETTLEMENT_DEBIT|CORR-LOAN-000304|EVT-LOAN-000304
LOAN-000306|258337|2024-01-17T15:23Z|SUCCESS|UTR-LOAN-000306-246|SETTLEMENT_DEBIT|CORR-LOAN-000306|EVT-LOAN-000306
LOAN-000307|328254|2024-01-17T09:49Z|SUCCESS|UTR-LOAN-000307-729|SETTLEMENT_DEBIT|CORR-LOAN-000307|EVT-LOAN-000307
LOAN-000313|986484|2024-01-17T15:43Z|SUCCESS|UTR-LOAN-000313-122|SETTLEMENT_DEBIT|CORR-LOAN-000313|EVT-LOAN-000313
LOAN-000315|254622|2024-01-17T12:32Z|SUCCESS|UTR-LOAN-000315-289|SETTLEMENT_DEBIT|CORR-LOAN-000315|EVT-LOAN-000315
LOAN-000319|550481|2024-01-17T17:28Z|SUCCESS|UTR-LOAN-000319-93|SETTLEMENT_DEBIT|CORR-LOAN-000319|EVT-LOAN-000319
LOAN-000334|291517|2024-01-17T11:18Z|SUCCESS|UTR-LOAN-000334-766|SETTLEMENT_DEBIT|CORR-LOAN-000334|EVT-LOAN-000334
LOAN-000336|175920|2024-01-17T09:27Z|SUCCESS|UTR-LOAN-000336-725|SETTLEMENT_DEBIT|CORR-LOAN-000336|EVT-LOAN-000336
LOAN-000360|997596|2024-01-17T16:29Z|SUCCESS|UTR-LOAN-000360-125|SETTLEMENT_DEBIT|CORR-LOAN-000360|EVT-LOAN-000360
LOAN-000360|997596|2024-01-17T16:29Z|SUCCESS|UTR-LOAN-000360-125|SETTLEMENT_DEBIT|CORR-LOAN-000360|EVT-LOAN-000360-DUP
LOAN-000365|702522|2024-01-17T13:52Z|SUCCESS|UTR-LOAN-000365-330|SETTLEMENT_DEBIT|CORR-LOAN-000365|EVT-LOAN-000365
LOAN-000377|705404|2024-01-17T14:34Z|SUCCESS|UTR-LOAN-000377-938|SETTLEMENT_DEBIT|CORR-LOAN-000377|EVT-LOAN-000377
LOAN-000379|643734|2024-01-17T11:55Z|SUCCESS|UTR-LOAN-000379-233|SETTLEMENT_DEBIT|CORR-LOAN-000379|EVT-LOAN-000379
LOAN-000382|836925|2024-01-17T16:52Z|SUCCESS|UTR-LOAN-000382-724|SETTLEMENT_DEBIT|CORR-LOAN-000382|EVT-LOAN-000382
LOAN-000407|981804|2024-01-17T10:56Z|SUCCESS|UTR-LOAN-000407-963|SETTLEMENT_DEBIT|CORR-LOAN-000407|EVT-LOAN-000407
LOAN-000416|844360|2024-01-17T15:07Z|SUCCESS|UTR-LOAN-000416-634|SETTLEMENT_DEBIT|CORR-LOAN-000416|EVT-LOAN-000416
LOAN-000417|540050|2024-01-17T09:42Z|SUCCESS|UTR-LOAN-000417-261|SETTLEMENT_DEBIT|CORR-LOAN-000417|EVT-LOAN-000417
LOAN-000418|579520|2024-01-17T13:50Z|SUCCESS|UTR-LOAN-000418-611|SETTLEMENT_DEBIT|CORR-LOAN-000418|EVT-LOAN-000418
LOAN-000425|784854|2024-01-17T12:45Z|SUCCESS|UTR-LOAN-000425-440|SETTLEMENT_DEBIT|CORR-LOAN-000425|EVT-LOAN-000425
LOAN-000429|893592|2024-01-17T13:39Z|SUCCESS|UTR-LOAN-000429-910|SETTLEMENT_DEBIT|CORR-LOAN-000429|EVT-LOAN-000429
LOAN-000445|703993|2024-01-17T12:15Z|SUCCESS|UTR-LOAN-000445-364|SETTLEMENT_DEBIT|CORR-LOAN-000445|EVT-LOAN-000445
LOAN-000449|397436|2024-01-17T10:55Z|SUCCESS|UTR-LOAN-000449-992|SETTLEMENT_DEBIT|CORR-LOAN-000449|EVT-LOAN-000449
LOAN-000461|163658|2024-01-17T11:02Z|SUCCESS|UTR-LOAN-000461-183|SETTLEMENT_DEBIT|CORR-LOAN-000461|EVT-LOAN-000461
LOAN-000466|584071|2024-01-17T13:00Z|SUCCESS|UTR-LOAN-000466-634|SETTLEMENT_DEBIT|CORR-LOAN-000466|EVT-LOAN-000466
LOAN-000467|374003|2024-01-17T15:13Z|SUCCESS|UTR-LOAN-000467-477-0|SETTLEMENT_DEBIT|CORR-LOAN-000467|EVT-LOAN-000467-S0
LOAN-000467|374003|2024-01-17T15:18Z|SUCCESS|UTR-LOAN-000467-477-1|SETTLEMENT_DEBIT|CORR-LOAN-000467|EVT-LOAN-000467-S1
